cycleNumber,n_rows,duration_s,max_voltage,min_voltage,mean_voltage,max_temp,mean_temp,max_current,mean_current,std_current,max_power,mean_power,QDischarge_mAh,QCharge_mAh,energy_Wh,Ns_mode,cell_id,is_capacity_test,score,dis_dur_s,frac_flight,anomaly_score,any_anomaly,initial_capacity_mAh,SOH_pct,SOH_pct_smoothed,RUL_cycles,RUL_censored,cell
334,834,7367548.335406781,4.2007542,2.8496408,3.988375948321343,57.762798,27.95629402877698,3005.2197,-1320.475108207434,4846.864387664633,12.617210309497558,-4.060860351241221,1359.5953419534,1366.25353380085,23577.606951997455,1,VAH12,False,1,1829.8185822395608,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,165,True,VAH12
335,835,7368181.48491625,4.2008724,2.8525167,3.988593125269461,57.549885,27.905776320958086,3004.8257,-1318.6421472610778,4844.24287805579,12.619338324485762,-4.054096997299529,1358.94243269206,1366.04368172212,23584.783451497344,1,VAH12,False,1,1829.818582240492,0.22275449101796407,1,True,3060.7959863102,94.68140571094725,94.68140571094725,164,True,VAH12
336,833,7368764.1784647,4.2007937,2.8481834,3.9879256567827133,57.683945,27.95410906122449,3005.0227,-1322.5986711176472,4851.095645309058,12.619929538590121,-4.065895762097966,1359.7984835791,1361.79593082785,23590.315953018555,1,VAH12,False,1,1829.8185822898522,0.22328931572629052,1,True,3060.7959863102,94.68140571094725,94.68140571094725,163,True,VAH12
337,826,7369440.207940879,4.2007542,2.849956,3.985394460895884,57.636627,28.19942022881356,3005.2195,-1332.8452709576272,4864.399487464276,12.61851177109824,-4.10418852667262,1359.38263661947,1368.124249836,23585.698212450046,1,VAH12,False,1,1829.818582191132,0.22518159806295399,1,True,3060.7959863102,94.68140571094725,94.68140571094725,162,True,VAH12
338,807,7370034.30548052,4.2008724,2.8505468,3.979417704089219,57.581429,28.415222194547706,3005.0225,-1368.9445493048327,4919.7982546928415,12.620993531244,-4.215237124755393,1359.19042884657,1364.9553630932,23585.783811056488,1,VAH12,False,1,1829.8185821799561,0.23048327137546468,1,True,3060.7959863102,94.68140571094725,94.68140571094725,161,True,VAH12
339,813,7370619.415027191,4.2007937,2.8502319,3.982028628167282,57.699715,28.13461102091021,3005.0225,-1355.5300840332102,4910.4204102698,12.61496353943736,-4.162431646940496,1359.18909676595,1364.03012927093,23571.21933816293,1,VAH12,False,1,1829.8185823280364,0.22878228782287824,1,True,3060.7959863102,94.68140571094725,94.68140571094725,160,True,VAH12
340,835,7371252.542536571,4.2007937,2.8524377,3.988023048502994,57.676056,27.906833989221557,3005.2197,-1319.2535738574852,4847.32767365431,12.61685614434336,-4.054071302750378,1358.58434021783,1365.54786150301,23564.253159364413,1,VAH12,False,1,1829.8185821613297,0.22275449101796407,1,True,3060.7959863102,94.68140571094725,94.68140571094725,159,True,VAH12
341,800,7371849.422074189,4.2008328,2.8588982,3.9765279697500002,57.612972,28.34270048625,3005.2197,-1381.5582186249999,4938.35285303852,12.61460991542813,-4.254889755843914,1356.46096682617,1363.63448255371,23601.989259256778,1,VAH12,False,1,1829.8185822293162,0.2325,1,True,3060.7959863102,94.68140571094725,94.68140571094725,158,True,VAH12
342,836,7373031.55915817,4.2007542,2.8774519,3.988005815311005,57.321201,28.337672765550238,3005.2197,-1308.7282080382774,4829.511551613866,12.61591093925214,-4.035885131679486,1350.65615306261,1367.2917401791,23579.99629105335,1,VAH12,False,1,1829.818582280539,0.22248803827751196,1,True,3060.7959863102,94.68140571094725,94.68140571094725,157,True,VAH12
343,835,7373635.79668996,4.2007542,2.8845818,3.9886994682634733,57.234459,28.409253934131737,3004.8254,-1313.231510611976,4826.290528650466,12.61827478279692,-4.055465229716108,1347.91766716309,1358.02979751215,23623.597885229992,1,VAH12,False,1,1829.818582329899,0.22275449101796407,1,True,3060.7959863102,94.68140571094725,94.68140571094725,156,True,VAH12
344,834,7374210.3522447,4.2007542,2.8891907,3.988542830815348,57.02943,28.451629183453235,3005.0227,-1314.775405503597,4827.215785095122,12.61803683183004,-4.062063181428696,1346.02781952827,1353.79312808017,23630.628160923694,1,VAH12,False,1,1829.8185820402578,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,155,True,VAH12
345,813,7374810.93977938,4.2007937,2.8914754,3.98159458696187,57.313316,28.681616622386223,3005.6135,-1353.4969219483394,4887.31054611694,12.61520093758512,-4.181866080945928,1345.16448618625,1355.60574845194,23637.04752632158,1,VAH12,False,1,1829.818581928499,0.22878228782287824,1,True,3060.7959863102,94.68140571094725,94.68140571094725,154,True,VAH12
346,832,7375288.50540939,4.2007542,2.8816667,3.9881388561298077,57.384285,28.381311756009612,3005.4163,-1320.1557049579326,4840.310809042112,12.62229223780566,-4.071045446169369,1349.05701515435,1351.3643275597,23613.754610669137,1,VAH12,False,1,1829.8185820290819,0.22355769230769232,1,True,3060.7959863102,94.68140571094725,94.68140571094725,153,True,VAH12
347,832,7375868.63295975,4.2007937,2.8776488,3.988368251682693,57.415829,28.178254393028848,3005.0227,-1322.4105121502403,4846.00636713937,12.61602610160568,-4.072795473787004,1350.52095971625,1353.15982709507,23640.031920111447,1,VAH12,False,1,1829.818582220003,0.22355769230769232,1,True,3060.7959863102,94.68140571094725,94.68140571094725,152,True,VAH12
348,837,7376446.23651216,4.2007937,2.874773,3.9888263207885304,57.392174,28.221313016726402,3004.8257,-1312.7407686857825,4829.801718412006,12.614372284214399,-4.045385928820253,1351.52665854248,1356.01357990073,23627.430717744846,1,VAH12,False,1,1829.8185821315274,0.2222222222222222,1,True,3060.7959863102,94.68140571094725,94.68140571094725,151,True,VAH12
349,813,7376960.76011342,4.2007542,2.8604343,3.9808893618696186,57.715485,28.219976694956948,3005.0225,-1359.6375878339484,4905.391496980257,12.620757336475501,-4.182571050020379,1355.84675138509,1353.35549579161,23635.245184381158,1,VAH12,False,1,1829.818582211621,0.22878228782287824,1,True,3060.7959863102,94.68140571094725,94.68140571094725,150,True,VAH12
350,953,7380216.22759112,4.2008328,2.8939178,3.9620117045120673,56.784973,27.311202727177335,3005.2197,-771.0969704354669,4736.31735176109,12.61602959095584,-2.119745318462177,1355.84675138509,2419.52943457024,20215.09510187117,1,VAH12,False,1,1829.8185821194202,0.19517313746065057,1,True,3060.7959863102,94.68140571094725,94.68140571094725,149,True,VAH12
351,834,7379848.09987623,4.2007937,2.9115655,3.9907985335731415,56.335484,28.248273912470022,3004.4316,-1309.0866306834532,4818.525216006913,12.61248229754316,-4.0516007952792,1343.22783307373,1365.3316212125,23656.101631745096,1,VAH12,False,1,1829.8185819182545,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,148,True,VAH12
352,819,7380508.81336427,4.2007542,2.9183409,3.986105653846154,56.280285,28.572958791208794,3005.0225,-1343.5316919181928,4850.980215189229,12.61165491964656,-4.171726985900693,1339.50932674127,1353.87668454055,23679.600420883085,1,VAH12,False,1,1829.8185822609812,0.2271062271062271,1,True,3060.7959863102,94.68140571094725,94.68140571094725,147,True,VAH12
353,813,7381046.23694774,4.2007146,2.9029386,3.9843645035670354,56.761318,28.53869387699877,3004.8254,-1355.0621103763835,4881.358619477576,12.61567327704246,-4.193385974721716,1345.1280510772,1343.00636163904,23663.269183507913,1,VAH12,False,1,1829.8185821296647,0.22878228782287824,1,True,3060.7959863102,94.68140571094725,94.68140571094725,146,True,VAH12
354,812,7381549.0105584,4.2008328,2.87887,3.983146624630542,57.037315,28.278494610837438,3005.6135,-1361.3906779889162,4898.173158487097,12.617801843290298,-4.199372488731312,1353.96915744765,1343.49672325021,23653.449910217467,1,VAH12,False,1,1829.8185822395608,0.229064039408867,1,True,3060.7959863102,94.68140571094725,94.68140571094725,145,True,VAH12
355,824,7382159.706085139,4.2007542,2.8599222,3.985915640169903,57.549885,27.971825660194174,3004.8254,-1341.2569160582523,4871.602527199638,12.61839309605004,-4.129834872798902,1359.53909209418,1356.21628392326,23622.95886838035,1,VAH12,False,1,1829.8185821315274,0.22572815533980584,1,True,3060.7959863102,94.68140571094725,94.68140571094725,144,True,VAH12
356,838,7383157.77531175,4.2007146,2.8578346,3.9883220150357994,57.471027,27.955835028639616,3005.0225,-1313.0969306551312,4834.47118494382,12.612718337446081,-4.039533651092189,1359.59532625949,1364.75132618782,23631.70678243981,1,VAH12,False,1,1829.8185819406062,0.22195704057279236,1,True,3060.7959863102,94.68140571094725,94.68140571094725,143,True,VAH12
357,821,7383801.920812691,4.2007937,2.8679583,3.9828960309378805,57.407944,28.313846108404388,3005.0227,-1342.047006406821,4876.56138403634,12.614374384197601,-4.134794663182856,1356.14109892307,1368.36231594254,23637.94817316678,1,VAH12,False,1,1829.8185820309445,0.22655298416565164,1,True,3060.7959863102,94.68140571094725,94.68140571094725,142,True,VAH12
358,809,7383746.44085556,4.2007146,2.8494439,3.978988273300371,57.975712,28.71523271569839,3005.2197,-1362.7980805574784,4908.0100485592975,12.612009615705249,-4.203184419500511,1359.31323163737,1343.96166782678,23621.593622657972,1,VAH12,False,1,1829.8185821296647,0.22991347342398022,1,True,3060.7959863102,94.68140571094725,94.68140571094725,141,True,VAH12
359,819,7384319.31041173,4.2007542,2.8644524,3.980275994871795,57.628742,28.523641648351646,3004.6282,-1344.4802727496947,4877.283423324451,12.613782506543428,-4.149172297506817,1356.80040339518,1384.04428809458,23615.092426945048,1,VAH12,False,1,1829.8185820588842,0.2271062271062271,1,True,3060.7959863102,94.68140571094725,94.68140571094725,140,True,VAH12
360,840,7385466.249523071,4.2007937,2.8580315,3.9879928370238096,57.557774,28.495835629761903,3004.2346,-1302.8808661785713,4820.253910316052,12.616973602205698,-4.016013251743265,1358.35251425239,1361.10862537409,23643.345510973326,1,VAH12,False,1,1829.8185823280364,0.22142857142857142,1,True,3060.7959863102,94.68140571094725,94.68140571094725,139,True,VAH12
361,830,7385988.94711797,4.2007146,2.8549194,3.9846208087951807,57.747028,28.482383778313253,3004.8257,-1328.73037966747,4845.474358796947,12.615083553652841,-4.102150695879182,1359.15063057265,1364.32426154067,23653.59949855128,1,VAH12,False,1,1829.818582041189,0.22409638554216868,1,True,3060.7959863102,94.68140571094725,94.68140571094725,138,True,VAH12
362,839,7386867.32043741,4.2007542,2.8657522,3.9879708994040524,57.72337,28.27687391060787,3004.8257,-1312.686129319428,4821.034424234475,12.617683537724158,-4.050894414710139,1355.80885538601,1366.03885713989,23654.75405628296,1,VAH12,False,1,1829.8185821194202,0.22169249106078665,1,True,3060.7959863102,94.68140571094725,94.68140571094725,137,True,VAH12
363,829,7387490.59995442,4.2007146,2.8837941,3.9858195571773223,57.36063,28.571418331724967,3005.0227,-1323.6683547454766,4841.978707176324,12.616265489333202,-4.089237439323468,1349.73055404405,1367.44553392267,23658.25450138215,1,VAH12,False,1,1829.8185822311789,0.2243667068757539,1,True,3060.7959863102,94.68140571094725,94.68140571094725,136,True,VAH12
364,824,7388377.42326724,4.2008328,2.890727,3.984616499029126,57.368515,28.762589682038836,3006.2046,-1331.9695511941748,4853.526271530978,12.618392256064661,-4.117569691704703,1346.84191556478,1357.48564777595,23675.456480311037,1,VAH12,False,1,1829.8185822293162,0.22572815533980584,1,True,3060.7959863102,94.68140571094725,94.68140571094725,135,True,VAH12
365,819,7388966.440810829,4.2007542,2.8897028,3.9828740512820513,57.368515,28.77852679242979,3005.4165,-1345.7359013760686,4868.3499598159415,12.614610755437148,-4.161913328286661,1347.08100859836,1354.60649182353,23668.223408768314,1,VAH12,False,1,1829.8185820393264,0.2271062271062271,1,True,3060.7959863102,94.68140571094725,94.68140571094725,134,True,VAH12
366,810,7389309.57454496,4.2007542,2.8776882,3.9806058175308645,57.7076,28.72725177283951,3005.2195,-1364.3115419975309,4900.243999948832,12.6213467009877,-4.213534169175838,1350.82971847928,1344.56177506324,23671.889671685196,1,VAH12,False,1,1829.8185822293162,0.22962962962962963,1,True,3060.7959863102,94.68140571094725,94.68140571094725,133,True,VAH12
367,810,7389844.362130559,4.2007937,2.8712673,3.9798632518518517,57.699715,28.528288140740738,3004.2346,-1362.14122394321,4906.682298011673,12.61685614434336,-4.198483778038636,1353.54186698079,1358.46239819377,23645.95875621331,1,VAH12,False,1,1829.8185820188373,0.22962962962962963,1,True,3060.7959863102,94.68140571094725,94.68140571094725,132,True,VAH12
368,812,7390865.24333951,4.2007937,2.8651221,3.9792228349753693,57.802227,28.593525399014776,3005.0227,-1354.9639264889165,4904.024392366181,12.61827478279692,-4.172204163896303,1355.25806118273,1358.84968119957,23665.13874986068,1,VAH12,False,1,1829.8185824211687,0.229064039408867,1,True,3060.7959863102,94.68140571094725,94.68140571094725,131,True,VAH12
369,818,7391632.356745111,4.2007542,2.8537376,3.980869287408313,57.881084,28.540233900977995,3004.2344,-1348.839155282396,4889.122829747617,12.617447404900318,-4.152776869453438,1358.44852101888,1357.77489425669,23653.608434518886,1,VAH12,False,1,1829.818582159467,0.2273838630806846,1,True,3060.7959863102,94.68140571094725,94.68140571094725,130,True,VAH12
370,819,7392149.91434401,4.2007542,2.8499167,3.982191059096459,57.896858,28.44394681684982,3004.6287,-1347.4922498034189,4889.520896339195,12.61650106712268,-4.14467741760232,1359.65015865994,1365.5366497083,23641.938900942805,1,VAH12,False,1,1829.8185823401436,0.2271062271062271,1,True,3060.7959863102,94.68140571094725,94.68140571094725,129,True,VAH12
371,814,7392656.073951891,4.2007937,2.8482621,3.9790019863636363,58.078232,28.33900249140049,3005.8105,-1358.7973634017198,4907.212641073077,12.61189094406528,-4.1769836319743705,1359.7697971582,1364.0498747269,23644.9600586789,1,VAH12,False,1,1829.8185821408406,0.2285012285012285,1,True,3060.7959863102,94.68140571094725,94.68140571094725,128,True,VAH12
372,818,7393425.377355751,4.2007542,2.8466077,3.9798014570904643,57.952057,28.50063180806846,3004.8257,-1346.9022370550124,4894.959402938819,12.614608774352039,-4.140413097186169,1360.3930300255,1366.05882000325,23638.753852925667,1,VAH12,False,1,1829.8185822395608,0.2273838630806846,1,True,3060.7959863102,94.68140571094725,94.68140571094725,127,True,VAH12
373,810,7393871.3510102,4.2007542,2.8453472,3.9766591086419756,58.070347,28.68050202222222,3004.2344,-1360.189834202469,4913.379826950748,12.61153600658064,-4.185894064026669,1360.33964431315,1364.01716055645,23632.230068899044,1,VAH12,False,1,1829.818582098931,0.22962962962962963,1,True,3060.7959863102,94.68140571094725,94.68140571094725,126,True,VAH12
374,814,7394677.7623853795,4.2007937,2.8587406,3.9794732910319413,58.030918,28.736136831695333,3005.0225,-1354.2412702850122,4895.068107049044,12.61425490807547,-4.175374729249337,1356.34525379205,1369.69174957284,23643.534964103874,1,VAH12,False,1,1829.8185822498053,0.2285012285012285,1,True,3060.7959863102,94.68140571094725,94.68140571094725,125,True,VAH12
375,818,7395253.537939231,4.2007542,2.8711491,3.9796794305623475,57.699715,28.657845036674818,3004.6287,-1346.3824054254278,4880.954799618136,12.61602959095584,-4.15228590946893,1352.86899540799,1366.3356474395,23660.48123853381,1,VAH12,False,1,1829.818582038395,0.2273838630806846,1,True,3060.7959863102,94.68140571094725,94.68140571094725,124,True,VAH12
376,819,7395946.361402401,4.2006755,2.8767822,3.9812975565323563,57.502571,28.892614715506713,3004.4316,-1342.889848894994,4872.4098771219615,12.612718337446081,-4.1489325467943265,1350.72826852756,1360.31969750966,23672.422431794632,1,VAH12,False,1,1829.8185821203515,0.2271062271062271,1,True,3060.7959863102,94.68140571094725,94.68140571094725,123,True,VAH12
377,817,7396454.761008409,4.2007937,2.8751671,3.9807168312117502,57.7076,28.87354093635251,3005.2197,-1347.185287232558,4879.610745868079,12.61602833096592,-4.160437754223325,1351.14793803277,1356.48385045962,23678.169697190744,1,VAH12,False,1,1829.8185821408406,0.22766217870257038,1,True,3060.7959863102,94.68140571094725,94.68140571094725,122,True,VAH12
378,815,7397019.16857111,4.2008328,2.8694551,3.980317945644172,57.810116,28.811655122699385,3005.2197,-1351.7085361558281,4887.93521020946,12.614374384197601,-4.170499351081435,1353.16519964166,1355.1711552898,23673.49790556609,1,VAH12,False,1,1829.818582138978,0.2282208588957055,1,True,3060.7959863102,94.68140571094725,94.68140571094725,121,True,VAH12
379,815,7397565.59014768,4.2007542,2.8635464,3.9789629592638036,57.72337,28.671937527607362,3005.0225,-1354.5161450785276,4895.240361536218,12.617209469535839,-4.173284536866653,1354.79260627848,1357.68560202656,23672.92923288489,1,VAH12,False,1,1829.8185822013766,0.2282208588957055,1,True,3060.7959863102,94.68140571094725,94.68140571094725,120,True,VAH12
380,816,7398161.489685969,4.2007146,2.8569283,3.980150184681373,57.920513,28.63252869117647,3004.6284,-1353.3790166335784,4895.709457834954,12.61189094406528,-4.166327092443368,1356.54418605821,1358.24422731481,23666.996891083112,1,VAH12,False,1,1829.818582199514,0.22794117647058823,1,True,3060.7959863102,94.68140571094725,94.68140571094725,119,True,VAH12
381,844,7398647.83930905,4.2007937,2.8507438,3.9873367196682463,57.967827,28.342909952606636,3005.2192,-1303.0996035545024,4817.479216941258,12.617447404900318,-4.010394579403628,1358.57627155219,1362.39084200189,23653.39556970759,1,VAH12,False,1,1829.8185820188373,0.22037914691943128,1,True,3060.7959863102,94.68140571094725,94.68140571094725,118,True,VAH12
